id,IP_ES_25_N1,Z3_IB_4_N1,Z1_IB_10_N1,Z1_IB_5_N1,Z3_IB_8_N1,ECI_IB_4_N1,ECI_IB_5_N1,Gs(U)_IB_12_N1,Gs(U)_IB_68_N1,Gs(U)_IB_58_N1,Gs(U)_IB_60_N1,Z1_NO_sideL35_M,HP_NO_sideL35_CV,Z1_NO_sideR35_CV,Pb_NO_sideR35_S,IP_NO_sideL35_SI71,Z1_NO_PRT_CV,Z2_NO_AHR_CV,Gs(U)_NO_ALR_SI71,Z3_NO_UCR_S,Z3_NO_UCR_N1,ECI_NO_UCR_CV,Pa_NO_BSR_SI71,ISA_NO_NPR_S,Z3_NO_NPR_V,IP_NO_PLR_S,Pb_NO_PCR_V,ECI_NO_PCR_CV,class
9216,6.55,11.98,7.89,13.93,13.03,42.08,41.07,0.05,0.1,0.05,0.05,3.53,-2.11,3.22,1.42,0.59,2.89,-58.83,0.51,1.21,6,0.41,0.38,-1.3,0.26,0.5,0.01,0.5,N
9217,6.24,14.51,9.64,7.79,20.61,56.03,63.64,0.05,0.05,0.04,0.04,0.92,-5.45,24.2,1.14,0.52,13.9,-8.26,0.47,1.42,9.13,0.5,0.63,-1,0.47,0.76,0.02,0.63,N
9218,-1.9,15.52,8.37,6.66,51.54,25.76,24.16,0.05,0.05,0.03,0.04,0.93,-2.86,1.28,0.46,0.53,1.8,-4.21,0.51,-0.84,-0.4,0.42,0.45,0.01,0.94,0.15,0.01,0.3,N
9219,6.6,17.08,7.08,6.76,26.86,37.54,27.41,0.07,0.03,0.03,0.03,0.69,-64.15,3.98,0.63,0.53,8.26,-8.01,0.49,1.03,2.92,0.44,0.48,-1.04,0.7,0.91,0.01,0.58,N
9220,3.52,32.94,8.67,15.46,18.67,36.78,99.08,0.04,0.06,0.08,0.05,0.95,-5.74,-7.87,0.23,0.5,21.62,5.98,0.45,0.38,-8.07,0.28,0.36,-0.77,1.49,1.12,0.02,0.6,N
9221,-1.12,40.58,11.78,12.63,20.59,182.58,429.72,0.09,0.04,0.04,0.04,0.78,-8.29,1.95,1.2,0.57,3.88,-16.76,0.49,-0.54,-4.79,0.38,0.59,-0.42,1.69,0.75,0.01,0.48,N
9222,5.31,33.62,9.29,7.41,13.98,136.47,120.1,0.05,0.07,0.06,0.07,14.16,40.88,-14.67,0.76,0.57,-7.74,-7.08,0.42,1.31,20.18,0.56,0.59,-0.91,1.29,0.71,0.02,0.57,N
9223,4.55,24.9,9.34,7.68,15.53,26.45,29.49,0.05,0.05,0.05,0.04,3.91,-2.75,-27.78,0.38,0.58,10.36,233.53,0.55,1.06,1.53,0.43,0.47,-1.55,0.93,0.67,0.02,0.6,N
9224,6.24,17.25,6.94,8.23,18.95,27.18,40.73,0.08,0.03,0.08,0.05,0.56,-8.94,13.66,0.81,0.55,8.16,-5.33,0.51,-0.2,-4.1,0.37,0.47,-0.48,0.63,0.56,0.02,0.59,N
9225,7.67,29.41,11.87,10.85,22.16,65.87,43.11,0.07,0.03,0.09,0.09,0.55,-9.96,1.29,1.05,0.54,1.97,-15.54,0.54,-1.31,6.32,0.39,0.49,-0.2,1.32,1.05,0.01,0.57,N
9226,5.19,19.91,6.91,10.73,18.65,55.6,69.01,0.05,0.05,0.14,0.29,0.87,-28.24,9.67,0.79,0.56,-60.25,-2.59,0.49,-0.87,-1.37,0.41,0.49,-0.43,1.23,0.58,0.01,0.42,N
9227,-0.53,22.81,8.29,10.02,10.16,62.66,52.43,0.05,0.04,0.04,0.04,9.03,11.6,127.1,0.66,0.56,-15.06,6.18,0.45,1.36,-0.24,0.45,0.45,-2.22,1.1,0.36,0.02,0.6,N
9228,4.95,16.97,12.4,8.92,12.59,41.83,36.89,0.03,0.13,0.06,0.04,1.87,-63505117047226768,5.28,0.88,0.57,22.37,-3.55,0.49,1.13,3.84,0.47,0.57,-0.07,0.63,0.31,0.02,0.62,N
9229,5.55,14.23,12.53,15.52,43.66,259.86,135.2,0.14,0.07,0.04,0.04,0.53,37.71,5.97,0.82,0.55,4.88,-4.75,0.49,0.77,16.53,0.58,0.64,-0.23,1.43,0.89,0.02,0.64,N
9230,5.33,217.32,7.79,56.7,11.21,369.57,197.99,0.03,0.05,0.05,0.04,0.48,8.44,12.43,0.99,0.57,-26.6,-9.86,0.5,0.86,16.02,0.65,0.37,-0.48,0.65,0.09,0.01,0.63,N
9231,-0.22,19.96,7.01,14.19,16.83,107.88,172.72,0.03,0.03,0.18,0.11,1.18,-2.87,3.77,0.64,0.56,5.15,-20.82,0.47,1.57,1.96,0.46,0.56,-0.39,1.73,0.58,0.01,0.45,N
9232,5.15,21.21,11.58,6.56,16.34,37.48,41.83,0.04,0.07,0.04,0.04,1.12,-11.28,4.43,1.22,0.61,20.69,-6.36,0.48,1.57,5.41,0.42,0.53,-0.74,0.64,0.49,0.02,0.56,N
9233,7.01,22.49,6.41,9.63,15.62,45.26,35.97,0.04,0.04,0.04,0.04,6.98,-5.63,4.23,1.01,0.55,8.04,202.17,0.43,1.62,8.4,0.41,0.59,-2.38,0.66,0.56,0.01,0.55,N
9234,6.31,29.39,10.05,5.88,37.49,117.95,74.55,0.05,0.05,0.08,0.09,0.44,10.85,14.35,0.7,0.55,19.53,-1.86,0.51,0.9,10.2,0.59,0.46,-0.44,1.16,0.82,0.01,0.57,N
9235,6.56,28.39,5.91,6.81,25.93,319.88,91.55,0.03,0.04,0.04,0.08,1.77,7.47,4.59,1.36,0.52,-70.93,-14.95,0.43,-1.12,0.08,0.43,0.62,-0.98,0.43,0.37,0.02,0.61,N
9236,4.16,44.44,12.97,7.98,16.7,25.78,24.84,0.05,0.04,0.04,0.06,0.97,-2.27,3.44,1.24,0.52,3.23,-14.83,0.53,1.67,4.92,0.46,0.65,-0.97,1.85,0.95,0.01,0.57,N
9237,16.92,19.24,12.87,6.62,28.43,84.55,153.01,0.06,0.03,0.2,0.09,0.9,-2.59,6.16,0.84,0.57,4.46,-6.5,0.42,-0.48,-7.65,0.35,0.36,-0.85,0.35,0.88,0.01,0.52,N
9238,15.03,14.75,13.4,9.62,10.58,22.54,20.64,0.14,0.04,0.03,0.03,4.76,-0.62,0.19,-0.65,0.46,0.6,0.89,0.48,-2.66,3.74,0.09,1,-1.66,1.93,-0.34,0.01,0.27,N
9239,5.74,75.13,9.07,9.14,80.9,117.36,196.2,0.05,0.13,0.13,0.13,0.73,-3.32,28.37,3.28,0.63,7.94,-0.59,0.24,-1.13,2.57,0.38,0.32,1.23,0.41,0.72,-9999,-9999,N
9240,17.66,12.19,7.13,10.3,28.72,21.98,23.23,0.04,0.06,0.03,0.04,1.6,-2.33,1.08,0.71,0.5,1.81,-27.79,0.41,-1.64,4.76,0.41,0.65,0.32,0.39,0.73,0.01,0.51,N
9241,6.38,30.48,10.05,8.99,18.51,873.66,818.43,0.14,0.04,0.02,0.03,0.72,-3.03,3.22,1.3,0.49,3.14,-5.36,0.46,-0.44,-2.49,0.39,0.5,0.04,1.31,0.15,0.01,0.47,N
9242,5.91,26.15,9.49,7.24,35.01,40.71,48.87,0.05,0.07,0.05,0.05,0.69,-2.31,2.24,1.56,0.51,2.12,20.28,0.52,-1.97,4.64,0.43,0.35,-0.38,1.19,0.62,0.02,0.54,N
9243,6.38,17.61,10.42,8.44,17.78,33.95,31.32,0.04,0.06,0.04,0.05,0.56,-45.24,-100.88,0.6,0.55,-258.95,-3.03,0.48,1.16,11.14,0.53,0.55,-0.37,1.1,0.84,0.02,0.64,N
9244,5.87,39.09,10.56,9.09,19.53,67.29,56.63,0.07,0.06,0.07,0.07,1.08,-3.54,2.31,1.07,0.45,2.89,-3.46,0.53,-2.57,9.05,0.32,0.72,-0.38,1.37,0.6,0.01,0.49,N
9245,6.32,24.1,12.97,6.64,43.66,219.73,111.28,0.05,0.05,0.05,0.04,0.47,-8.73,-184.45,1.08,0.51,20.99,-2.64,0.49,-1.42,4.41,0.37,0.59,-0.47,0.55,0.57,0.02,0.59,N
9246,-1.02,22.47,8.55,9.31,35.7,78.52,42.1,0.05,0.09,0.07,0.09,0.79,-28.5,5.32,0.7,0.55,14.27,-4.14,0.52,-1.06,0.78,0.4,0.56,-0.45,1.15,0.61,0.02,0.55,N
9247,5.49,15.11,8.65,7.67,14.02,63.25,38.15,0.06,0.29,0.05,0.04,1.16,-31.46,-10.92,0.13,0.57,-16.97,16.3,0.53,1.59,6.85,0.43,0.55,-0.94,0.97,0.6,0.02,0.62,N
9248,14.89,9.2,11.5,10.59,9.97,41.5,36.27,0.21,0.09,0.05,0.04,2.64,-0.9,3.3,0.93,0.55,1.58,2.08,0.54,-0.72,-0.89,0.41,0.54,0.18,1.08,0.31,0.02,0.62,N
9249,7.06,15.77,11.15,12.85,12.24,107.36,86.28,0.14,0.19,0.09,0.21,1.63,-2.53,2.01,0.16,0.49,4.98,-2.64,0.31,1.46,-1.89,0.44,0.27,-1.27,1.7,0.96,0.01,0.29,N
9250,5.02,35.42,10.51,6.85,14.89,31.17,26.49,0.06,0.09,0.07,0.03,1.64,-2.76,2.73,1.2,0.58,3.09,-10.62,0.56,-2.05,8.1,0.41,0.6,-0.91,1.81,0.89,0.02,0.55,N
9251,-1.56,16.88,9.34,6.38,21.76,92.35,103.68,0.09,0.05,0.05,0.06,13.32,-5.53,-18.95,0.68,0.66,-59.37,14.68,0.53,1.21,10.33,0.51,0.55,-1.15,1.61,0.64,0.02,0.62,N
9252,5.25,17.65,8.12,7.05,17.34,27.59,20.98,0.04,0.04,0.05,0.04,0.38,-33.78,247.75,0.83,0.55,-114.4,13.36,0.45,-0.93,0.2,0.37,0.44,-0.71,0.67,0.53,0.02,0.56,N
9253,6.05,259.26,333.33,333.33,259.26,466.67,466.67,0.12,0.04,0.06,0.07,0.15,0.94,-30.14,0.74,0.46,-4.6,-0.9,0.44,0.56,5.37,0.46,0.41,-0.03,0.87,0.7,0.02,0.6,N
9254,4.33,36.5,12.49,9.84,82.32,86.87,140.7,0.27,0.04,0.05,0.05,2.06,-1.89,2.57,0.8,0.57,2.41,16.25,0.47,1.95,1.4,0.44,0.55,-0.01,1.12,0.21,0.01,0.38,N
9255,1.41,11.17,9.14,12.72,14.98,23.35,37.44,0.03,0.04,0.04,0.05,0.96,-1.72,1.51,0.36,0.44,1.82,-1.75,0.47,-1.17,2.13,0.25,0.27,-0.57,1.82,0,0,0.25,N
9256,15.14,19.57,11.58,6.47,23.2,57.01,41.03,0.05,0.1,0.07,0.06,0.74,-4.11,5.7,1.09,0.53,5.91,8.31,0.56,-0.97,-0.74,0.35,0.59,-0.67,1.14,0.51,0.02,0.56,N
9257,3.78,26.02,10.25,8.03,10.17,36.67,36.05,0.04,0.05,0.05,0.05,1.13,-4.7,32.97,0.78,0.5,43.26,-5.09,0.53,1.26,5.86,0.46,0.55,-0.66,1.08,0.42,0.01,0.52,N
9258,5.17,16.94,10.63,12.15,22.91,81.92,61.6,0.05,0.08,0.03,0.05,1.83,10.72,5.77,0.81,0.59,86.82,-10.87,0.53,1.15,9.02,0.49,0.48,-0.81,1.28,0.66,0.02,0.64,N
9259,3.57,19.17,12.07,7.95,18.55,40.63,33.14,0.06,0.07,0.05,0.06,0.54,-7.67,4.03,1.4,0.63,5.36,-4.14,0.53,1.57,14.52,0.49,0.62,-0.45,0.69,0.84,0.02,0.58,N
9260,4.86,20.26,13.74,7.88,44.96,32.53,38.95,0.04,0.03,0.06,0.06,1.04,-4.03,-17.2,0.44,0.57,13.08,12.3,0.56,-0.67,-1.06,0.39,0.48,-0.78,0.96,0.84,0.02,0.6,N
9261,5.11,23.82,11.17,16.26,13.27,38.62,42.4,0.08,0.03,0.12,0.04,1.48,-3.59,5.14,0.74,0.52,3.61,2.92,0.5,-0.5,-4.65,0.39,0.44,-0.57,1.81,0.67,0.02,0.62,N
9262,5.45,16.59,11.93,8.62,8.31,60.81,37.86,0.04,0.03,0.04,0.04,1.72,-2.73,5.94,0.88,0.57,4.67,7.18,0.49,1.71,3.37,0.45,0.62,-0.95,1.94,0.12,0.01,0.55,N
9263,5.41,16.35,11.68,8.28,15.91,26.75,26.6,0.06,0.06,0.06,0.05,0.81,-5.07,2.57,1.18,0.61,2.8,-1.82,0.49,0.28,45.26,0.71,0.51,0.04,1.22,1.38,0.01,0.51,N
9264,-1.11,10.8,7.8,7.08,23.18,39.11,43.53,0.05,0.05,0.03,0.03,1.92,-3.75,3.06,0.9,0.62,4.47,2.72,0.55,1.25,3.57,0.44,0.57,-1.42,1.59,0.19,0.02,0.63,N
9265,5.65,40.03,10.58,9.33,38.19,39.37,27.4,0.03,0.07,0.09,0.05,2.36,-1.33,2.33,0.64,0.45,1.56,-60.38,0.65,1.7,18.73,0.42,0.69,-0.32,1.22,1.09,0.01,0.38,N
9266,5.19,11.94,9.39,7.34,15.43,38.69,35.48,0.06,0.12,0.09,0.19,1.68,-5.99,-8.47,0.45,0.6,32.13,-6.52,0.51,1.68,15.31,0.5,0.49,-0.93,1.55,0.84,0.02,0.65,N
9267,6.31,13.8,10.53,9.96,14.26,25.11,29.41,0.08,0.05,0.05,0.03,14.07,2.61,-7.69,0.67,0.46,-4.43,-1.86,0.46,1.03,12.52,0.59,0.47,-1.27,1.08,0.8,0.02,0.67,N
9268,6.67,34.26,7.15,11.43,27.27,169.19,241,0.06,0.04,0.04,0.09,0.81,7.99,158.83,1.07,0.41,-22.75,-1.92,0.51,1.52,9.05,0.47,0.49,-0.64,1.11,1.02,0.02,0.6,N
9269,5.18,20.16,10.91,12.56,11.77,39,33.05,0.09,0.04,0.07,0.06,1.62,-6.26,-8.7,0.77,0.49,505.44,-3.61,0.54,1.2,10.7,0.54,0.54,-0.71,0.96,0.77,0.02,0.59,N
9270,4.67,17.54,9.05,6.16,23.59,77.06,198.95,0.03,0.06,0.05,0.05,8.89,-4.15,-5.14,0.76,0.53,-199.45,-4.15,0.54,1.44,10.08,0.5,0.49,-1.06,1.31,0.7,0.01,0.44,N
9271,6.66,13,8.39,9.14,43.06,28.86,28.86,0.08,0.08,0.05,0.04,0.85,-2.61,3.25,1.2,0.58,2.42,-2.8,0.48,1.02,2.9,0.44,0.56,0.43,0.56,0.88,0.01,0.51,N
9272,5.47,26.89,10.8,8.69,22.53,42.51,64.26,0.06,0.07,0.04,0.05,1.2,-5.96,-9.92,0.58,0.51,-14.96,-4.21,0.44,1.4,7.36,0.4,0.52,-0.68,1.46,0.8,0.02,0.62,N
9273,4.53,15.98,7.61,6.72,45.21,91.61,58.65,0.04,0.07,0.03,0.04,0.73,-12.68,5.36,1.05,0.5,6.78,-30.34,0.5,-0.75,0.17,0.3,0.54,-1.17,0.31,0.55,0.01,0.5,N
9274,5.33,8.64,10.03,8.39,15.85,19.78,23.22,0.04,0.03,0.04,0.04,0.45,-2.04,-25.16,0.79,0.48,5.12,-48.12,0.46,-1.47,2.04,0.4,0.56,-0.65,0.43,0.34,0.02,0.61,N
9275,5.65,27.41,14.8,7.19,21.65,37.81,40.48,0.05,0.07,0.08,0.08,0.47,85.97,-14.32,0.58,0.59,-9.49,-3.05,0.5,1.36,10.93,0.51,0.61,-0.84,1.25,0.78,0.01,0.51,N
9276,6.06,16.41,8.42,6.65,29.98,67.08,50.12,0.04,0.04,0.07,0.04,-29.84,-23.51,12.5,0.69,0.57,-29.63,16.22,0.53,-1.18,2.94,0.36,0.5,-1.36,1.29,0.58,0.01,0.63,N
9277,-0.1,13.94,7.18,10.84,16.7,43.25,71.09,0.04,0.05,0.05,0.11,2.82,-5.32,2.49,0.68,0.56,5.6,4.52,0.51,-1.35,5.31,0.42,0.49,-1.16,2.04,0.88,0.02,0.65,N
9278,6.39,16.13,9.82,12.06,14.97,38.22,35,0.05,0.05,0.04,0.04,0.92,-1.87,-12.32,1.05,0.57,6.06,-2.3,0.48,-0.88,1.65,0.33,0.61,-0.37,0.6,0.78,0.01,0.48,N
9279,4.95,24.57,7.02,7.83,22.13,158.74,341.35,0.03,0.07,0.05,0.03,2.43,4.64,-5.03,0.48,0.48,-4.09,-6.35,0.51,1.36,3.65,0.39,0.48,-1.34,0.83,0.76,0.02,0.55,N
9280,13.84,16.68,9.07,7.78,24.65,52.54,40.06,0.06,0.05,0.09,0.04,2.11,-13.69,-8.16,0.37,0.55,-16.28,-6.05,0.5,0.93,8.9,0.42,0.52,-1.06,0.94,0.77,0.02,0.62,N
9281,5.85,34.39,6.24,12.4,29.02,47.59,33.6,0.03,0.05,0.11,0.06,0.87,2.08,9.18,0.76,0.48,-4.86,-2.41,0.49,-1.61,4.56,0.37,0.47,-0.66,0.98,0.77,0.01,0.55,N
9282,6.01,36.51,11.02,14.14,30.28,62.52,70.23,0.04,0.07,0.04,0.04,0.77,-4.05,15.33,1.13,0.54,11.49,-40.87,0.54,1.14,10.29,0.53,0.58,-0.5,1.04,0.4,0,0,N
9283,-0.02,25.81,6.84,7.77,22.11,112.98,139.7,0.05,0.03,0.04,0.04,0.76,4.64,10.38,0.61,0.54,-9.58,-12.6,0.51,0.27,-8.5,0.37,0.5,-1.14,0.91,0.43,0.02,0.6,N
9284,4.56,18.97,9.66,5.95,19.13,57.52,32.08,0.06,0.04,0.08,0.05,0.54,-8.19,-3.35,0.56,0.55,-13.6,-4.26,0.48,1.51,3.98,0.44,0.47,-0.77,0.64,0.61,0.02,0.63,N
9285,-2.86,22.16,6.05,9.16,44.06,124.26,71.52,0.07,0.05,0.04,0.05,1.05,-23.39,-10.82,0.41,0.52,-14.63,-4.1,0.48,-0.52,-2.59,0.39,0.51,-0.55,0.99,0.51,0.02,0.55,N
9286,4.28,12.35,18.24,7.44,24.16,22.65,17.31,0.06,0.08,0.15,0.05,0.68,-3.22,5.19,0.66,0.6,4.2,-4.88,0.58,-0.61,-1.79,0.4,0.5,-0.53,1.4,0.62,0.01,0.57,N
9287,5.54,11.37,9.21,10.9,22.98,124.52,108.62,0.07,0.04,0.08,0.08,4.85,-5.93,-54.99,0.84,0.57,17.94,40.82,0.48,1.56,10.87,0.51,0.59,-1.3,1.11,0.57,0.02,0.58,N
9288,4.13,18.67,11.67,10.09,35.56,43.63,27.05,0.05,0.04,0.08,0.08,1.46,-27.4,6.09,0.82,0.48,7.14,-8.38,0.51,1.21,8.44,0.46,0.58,-0.34,0.71,0.63,0.02,0.58,N
9289,6.26,15.44,11.51,9.92,11.64,34.85,42.13,0.11,0.12,0.08,0.05,0.68,-4.28,2.15,1.14,0.61,2.81,-11.65,0.49,1.14,2.33,0.46,0.47,-0.19,0.9,0.51,0.02,0.59,N
9290,5.81,42.66,16.98,15.22,27.39,328.22,102.7,0.04,0.07,0.05,0.04,0.73,-1.93,3.99,1.28,0.57,2.7,23.25,0.4,-1.59,4.8,0.42,0.6,-0.43,1.7,0.58,0.01,0.64,N
9291,6.15,9.89,11.08,8.36,16.73,27.98,22.72,0.13,0.04,0.12,0.1,1.41,-2.18,3.39,1.08,0.57,2.53,4.71,0.51,1.37,-0.44,0.45,0.52,-0.22,1.46,0.71,0.01,0.52,N
9292,5.82,13.73,14.25,6.6,51.35,44.22,50.89,0.27,0.03,0.04,0.04,0.61,14.85,2.58,0.67,0.46,9.15,-2.55,0.47,1.68,1.98,0.44,0.55,-0.9,1.31,0.51,0.01,0.37,N
9293,6.29,259.26,11.02,333.33,138.64,466.67,466.67,0.03,0.11,0.14,0.06,0.26,-49,3.45,0.66,0.52,4.37,-3.17,0.52,1.09,9.73,0.53,0.53,0.14,0.64,0.97,0.02,0.6,N
9294,-0.8,20.49,9.22,5.78,15.97,250.23,262.52,0.06,0.03,0.06,0.06,2.97,5.62,8.63,0.86,0.5,-9.4,20.44,0.53,-1.45,1.86,0.4,0.43,-0.92,1.13,0.34,0.02,0.6,N
9295,4.92,25.72,7.23,7.09,10.24,59.01,41.5,0.05,0.19,0.05,0.05,1.67,-9.44,6.61,0.97,0.55,6.98,10.11,0.53,-1.15,1.4,0.42,0.49,-0.46,1.21,0.34,0.02,0.55,N
9296,16.51,14.72,8.52,13.76,19.62,30.74,48.71,0.04,0.16,0.07,0.11,7.94,37.48,-125.88,0.57,0.52,-15.52,-2.15,0.52,1.6,10.06,0.48,0.59,-0.98,1.25,1,0.01,0.46,N
9297,9.58,52.94,8.12,7.77,35.97,22.27,19.85,0.05,0.05,0.07,0.12,0.74,-1.71,2.22,0.66,0.59,2.1,14.18,0.56,-1.1,-2.04,0.37,0.5,-0.4,1.55,0.72,0.02,0.61,N
9298,3.05,39.9,9,11.28,20,51.99,54.24,0.07,0.04,0.13,0.09,1.32,-0.99,3.73,0.82,0.42,1.59,-10.11,0.59,-2.1,7.66,0.3,0.6,-0.51,1.72,0.9,0.01,0.38,N
9299,16.31,22.65,12.46,9.23,18.17,41.72,23.64,0.1,0.06,0.07,0.06,4.95,-2.72,3.12,0.85,0.57,2.87,1.87,0.53,-1.24,3.89,0.4,0.44,-1.44,1.71,0.63,0.02,0.62,N
9300,5.99,259.26,333.33,333.33,259.26,466.67,466.67,0.13,0.04,0.06,0.04,0.07,0.54,-2.8,0.08,0.07,-4.31,-0.81,0.29,1.31,3.81,0.57,0.5,0.85,0.41,0.14,0.02,0.65,N
9301,6.35,16.6,10.29,10.87,26.2,37.23,37.72,0.04,0.11,0.03,0.07,0.34,18.83,-8.39,1,0.6,-9.6,-1.87,0.41,-0.29,-5.71,0.39,0.51,-0.39,1.71,0.41,0.02,0.62,N
9302,5.84,13.38,9.64,7.7,24.38,46.73,40.84,0.05,0.05,0.06,0.1,6.39,-5.02,4.02,1.01,0.61,21.03,3.54,0.57,1.07,7.05,0.54,0.57,-1.13,1.58,0.33,0.02,0.61,N
9303,5.25,30.29,7.62,7.26,23.17,27.96,21.65,0.06,0.04,0.03,0.04,11.62,23.1,10.46,0.72,0.58,-31.86,10.43,0.53,-1.37,3.25,0.42,0.52,-0.79,1.07,0.52,0.02,0.6,N
9304,6.18,20.81,10.9,8.7,20.52,25.64,47.31,0.04,0.05,0.07,0.06,1.57,-9.93,6.1,0.65,0.59,9.51,-3.11,0.53,-0.74,-1.33,0.41,0.47,-0.83,1.49,1.07,0.01,0.56,N
9305,-0.3,16.74,5.99,15.82,13.67,92.33,189.26,0.05,0.06,0.06,0.05,0.47,11.48,8.38,0.48,0.46,10.72,-4.59,0.48,-0.71,-0.84,0.38,0.48,-0.27,0.46,0.42,0.02,0.6,N
9306,5.27,89.02,11.34,7.38,35.02,36.78,27.52,0.16,0.04,0.04,0.05,1.98,-4.75,54.51,0.35,0.61,33.68,12.77,0.54,1.32,14.53,0.52,0.56,-0.61,1.22,0.89,0.02,0.59,N
9307,0.14,21.08,11.87,10.45,19.92,51.33,140.42,0.16,0.08,0.05,0.05,2.13,-4.13,5.36,0.38,0.58,8.81,-65.33,0.5,-0.96,-0.5,0.39,0.57,-1.02,2.09,0.82,0.01,0.63,N
9308,5.97,16.13,9.42,8.65,11.15,140.28,113.98,0.11,0.04,0.05,0.05,1.57,-1.92,5.48,1.18,0.47,2.99,7.87,0.53,1.33,8.6,0.45,0.59,-0.91,2.06,0.79,0.01,0.68,N
9309,4.35,12.22,9.39,8.36,12.13,18.84,23.04,0.04,0.04,0.04,0.04,3.24,-2.9,2.57,1.34,0.51,3.08,3.67,0.56,1.61,-0.39,0.44,0.56,-1.32,0.76,0.4,0.01,0.56,N
9310,6.7,18.94,15.54,13.75,141.99,62.73,54.52,0.08,0.19,0.06,0.05,0.45,-5.35,3.22,0.61,0.49,3.21,-2.83,0.49,1.22,-0.26,0.42,0.48,0.04,1.29,0.83,0.02,0.64,N
9311,6,10.53,7.13,9.08,10.89,58.87,48.07,0.04,0.04,0.06,0.05,1.04,-6.11,-16.29,0.45,0.53,63.8,3.62,0.56,-0.77,-1.07,0.38,0.52,-0.89,0.67,0.23,0.02,0.51,N
9312,5.69,12.21,9.82,8.96,11.12,35.63,29.57,0.05,0.05,0.1,0.05,0.99,-4.97,2.29,1,0.53,3.7,11.68,0.53,1.55,7.27,0.45,0.6,-0.42,1.02,0.4,0.02,0.58,N
9313,18.69,14.73,6.89,8.78,56.48,17.18,17.15,0.03,0.03,0.04,0.03,0.73,-2.64,-9.67,0.79,0.58,19.95,-11.41,0.5,-1.01,2.61,0.27,0.46,-1.07,1.23,0.65,0.01,0.48,N
9314,-0.36,37.93,15.39,17.43,18.13,52.2,53.79,0.07,0.13,0.13,0.13,0.59,-3.54,2.88,-2.14,0.57,11.62,-0.75,0.21,-1.41,1.12,0.36,0.69,1.46,0.56,0.72,0.01,0.71,N
9315,-0.1,10.39,7.19,7.47,16.84,47.21,42.97,0.03,0.04,0.05,0.04,1.62,-8.57,3.12,0.66,0.51,5.79,-4.5,0.46,1.47,-5.27,0.43,0.39,-0.93,0.64,0.74,0.02,0.55,N
9316,6.37,24.03,8.78,5.9,15.07,119.31,47.77,0.08,0.07,0.04,0.06,0.49,8.36,22.14,0.98,0.4,-32.74,-3.04,0.5,2.77,6.56,0.49,0.5,-0.74,1.34,0.81,0.02,0.59,N
9317,16.16,20.72,9.82,6.83,24.33,118.36,69.51,0.05,0.03,0.05,0.06,1.1,-7.14,17.48,0.43,0.63,27.58,7.83,0.58,1.05,6.18,0.45,0.5,-0.97,1.09,0.43,0.02,0.57,N
9318,6.71,22.55,16.26,7.89,21.96,33.27,40.56,0.05,0.04,0.05,0.1,0.8,-6.18,4.63,0.43,0.57,6.13,-4.75,0.51,-0.51,-1.89,0.37,0.55,-0.29,1.15,0.62,0.02,0.61,N
9319,6.52,12.74,10.97,9.67,30.63,20.01,18.76,0.06,0.03,0.04,0.04,1,-4.52,-7.06,0.7,0.51,161.16,-11.74,0.53,1.56,3.68,0.5,0.53,-0.97,1.21,0.76,0.02,0.55,N
9320,5.95,11.8,9.09,7.8,17.29,57.5,62.65,0.04,0.08,0.05,0.05,151.1,-4.37,-12.32,0.42,0.57,-33.11,4.16,0.52,1.94,5.15,0.44,0.52,-0.85,1.73,0.47,0.02,0.62,N
9321,5.99,22.04,10.77,9.58,12.97,128.56,114.37,0.03,0.43,0.06,0.08,0.53,31.48,-21.17,0.6,0.59,-64.14,-2.38,0.46,0.99,10.44,0.53,0.53,-0.44,0.45,0.89,0.02,0.62,N
9322,5.22,26.03,18.26,8.39,47.93,28.67,34.15,0.03,0.05,0.05,0.05,0.33,-2.74,3.14,0.97,0.49,2.98,-12.68,0.48,-0.79,-4.59,0.35,0.56,-0.26,0.36,0.42,0.01,0.47,N
9323,14.16,16.15,7.35,17.63,18.33,41.62,58.13,0.04,0.07,0.08,0.12,1.05,-2.74,1.36,1.74,0.48,2.08,28.46,0.43,-1.65,1.67,0.43,0.58,-0.24,1.59,0.43,0.02,0.61,N
9324,5.26,17.63,6.41,9.82,10.81,37.32,52.76,0.03,0.04,0.2,0.12,3.24,-4.13,2.21,1.11,0.58,2.78,6.17,0.45,1.25,14.77,0.43,0.31,-0.9,1.34,0.76,0.02,0.55,N
9325,4.99,14.15,10.29,17.63,75,73.09,72.55,0.04,0.07,0.06,0.05,0.38,-6.46,5.89,0.82,0.44,5.87,-3.76,0.48,-1.1,0.96,0.4,0.6,-0.19,1.25,0.58,0.01,0.65,N
9326,5.79,17.3,8.57,14.52,10.03,152.12,145.28,0.05,0.06,0.08,0.06,2.41,-26.67,1.45,0.8,0.53,8.01,-2.38,0.48,2,-4.81,0.41,0.49,-0.4,1.67,1.04,0.01,0.36,N
9327,5.39,61.69,10.33,7.84,22.79,57.52,74.66,0.07,0.05,0.1,0.07,0.95,-3.32,4.68,1,0.53,4.65,6.01,0.55,-1.34,2.01,0.41,0.63,-0.39,1.06,0.72,0.02,0.64,N
9328,4.26,13.2,8.13,7.84,11.99,93.3,102.7,0.05,0.11,0.04,0.07,2.04,-10.8,6.11,1.01,0.6,9.1,13.73,0.48,-1.59,3.84,0.42,0.5,-0.4,1.48,0.21,0.01,0.56,N
